analysis_graph_adjacency_order_digest,analysis_graph_edge_order_digest,analysis_graph_node_order_digest,community_count,edge_count,full_graph_edge_order_digest,full_graph_node_order_digest,graph_mode,input_node_registry_order_digest,input_threshold_edge_order_digest,modularity,networkx_version,node_count,partition_digest,process_index,python_version,pythonhashseed,random_seed,raw_lcc_adjacency_order_digest,raw_lcc_edge_order_digest,raw_lcc_node_order_digest,threshold
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,4,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,5,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,6,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,7,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,8,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,9,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,10,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,11,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,12,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,13,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,14,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,15,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,16,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,17,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,18,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,19,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,20,3.9.13,0,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,1,3.9.13,1,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,2,3.9.13,1,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,3,3.9.13,1,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,4,3.9.13,1,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,5,3.9.13,1,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,1,3.9.13,2,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,2,3.9.13,2,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,3,3.9.13,2,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,35,9462,66ccdc7158ecacd02520aae281657f0aaca1ab96b975c6856903585220e9be37,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,raw,71e6acd5edbff45d255ec0d33ae04ea2aa4e594b644b6b50d7801bccfe500875,77658f0c734e3b80c9b3426a9ecaba35501cde0227d8fc50b03c0d28f4146812,0.7969220043681785,3.1,6367,ac52befcc419d15de7742bab78ac27a125a830858691a92bf3d47921eb2f2753,4,3.9.13,2,20260731,13d1393daf9c23384d66a849a1176a2efd1c2b2ac7d714ae6d82c0b1bdc780e3,45720b3744cf727786c2918dde976d6d4ff6af8631122fb43dce55c4ee4b8b6b,164480e4ddec1cd45912f9ecbb21827e007f4ebd216d1bf4a9047f3baa5bcbb8,1
